TaskID,TaskType,SourceRegion,ExecutionRegion,ArrivalHour,StartHour,FinishHour,WaitHour,GPU_Demand,EstimatedDuration_min,PowerPerGPU,NetworkLatency_ms,MaxLatency_ms,LatestFinishHour,Migrated
41555,AITraining,RegionD,RegionF,1427,1428,1432.0166666666667,1.0,56.0,241.0,0.16,25.0,150.0,2406.0,True
17256,AITraining,RegionF,RegionE,1428,1428,1430.5833333333333,0.0,41.0,155.0,0.16,18.0,150.0,2406.0,True
42778,BatchInference,RegionD,RegionF,1426,1428,1432.3333333333333,2.0,23.0,260.0,0.1,25.0,80.0,2406.0,True
15970,AITraining,RegionE,RegionF,1425,1426,1431.3166666666666,1.0,54.0,319.0,0.16,18.0,150.0,2406.0,True
26751,BatchInference,RegionB,RegionE,1429,1429,1430.1666666666667,0.0,18.0,70.0,0.1,74.0,80.0,2406.0,True
2699,AITraining,RegionE,RegionF,1425,1426,1431.05,1.0,64.0,303.0,0.16,18.0,150.0,2406.0,True
35080,AITraining,RegionB,RegionE,1425,1425,1430.0,0.0,95.0,300.0,0.16,74.0,150.0,2406.0,True
35059,BatchInference,RegionE,RegionE,1427,1427,1429.95,0.0,10.0,177.0,0.1,5.0,80.0,2406.0,False
49306,AITraining,RegionF,RegionF,1427,1428,1430.7833333333333,1.0,26.0,167.0,0.16,5.0,150.0,2406.0,False
10179,AITraining,RegionF,RegionF,1426,1427,1430.7166666666667,1.0,114.0,223.0,0.16,5.0,150.0,2406.0,False
18146,AITraining,RegionD,RegionE,1429,1432,1432.6666666666667,3.0,92.0,40.0,0.16,22.0,150.0,2406.0,True
4639,AITraining,RegionD,RegionE,1428,1435,1436.6,7.0,58.0,96.0,0.16,22.0,150.0,2406.0,True
22644,BatchInference,RegionB,RegionE,1427,1427,1429.6,0.0,6.0,156.0,0.1,74.0,80.0,2406.0,True
36120,BatchInference,RegionD,RegionE,1429,1429,1429.2833333333333,0.0,9.0,17.0,0.1,22.0,80.0,2406.0,True
12275,BatchInference,RegionC,RegionE,1424,1424,1429.2166666666667,0.0,11.0,313.0,0.1,70.0,80.0,2406.0,True
21666,AITraining,RegionC,RegionE,1429,1432,1432.1833333333334,3.0,70.0,11.0,0.16,70.0,150.0,2406.0,True
26896,BatchInference,RegionC,RegionE,1426,1427,1430.1666666666667,1.0,5.0,190.0,0.1,70.0,80.0,2406.0,True
39837,AITraining,RegionD,RegionF,1425,1426,1430.1,1.0,110.0,246.0,0.16,25.0,150.0,2406.0,True
30608,AITraining,RegionD,RegionE,1428,1428,1429.0166666666667,0.0,23.0,61.0,0.16,22.0,150.0,2406.0,True
27471,AITraining,RegionB,RegionE,1428,1435,1436.0,7.0,117.0,60.0,0.16,74.0,150.0,2406.0,True
12468,AITraining,RegionF,RegionE,1428,1428,1428.9,0.0,55.0,54.0,0.16,18.0,150.0,2406.0,True
10447,AITraining,RegionF,RegionF,1425,1434,1437.8666666666666,9.0,106.0,232.0,0.16,5.0,150.0,2406.0,False
38336,AITraining,RegionD,RegionF,1423,1437,1442.7333333333333,14.0,115.0,344.0,0.16,25.0,150.0,2406.0,True
14576,AITraining,RegionD,RegionE,1424,1424,1428.5833333333333,0.0,30.0,275.0,0.16,22.0,150.0,2406.0,True
49810,AITraining,RegionE,RegionE,1426,1426,1428.5333333333333,0.0,54.0,152.0,0.16,5.0,150.0,2406.0,False
1553,BatchInference,RegionE,RegionE,1426,1426,1428.4833333333333,0.0,8.0,149.0,0.1,5.0,80.0,2406.0,False
18082,AITraining,RegionE,RegionF,1424,1437,1441.4333333333334,13.0,97.0,266.0,0.16,18.0,150.0,2406.0,True
6358,AITraining,RegionD,RegionE,1428,1432,1432.2333333333333,4.0,112.0,14.0,0.16,22.0,150.0,2406.0,True
49382,BatchInference,RegionC,RegionE,1424,1424,1427.8333333333333,0.0,23.0,230.0,0.1,70.0,80.0,2406.0,True
4011,AITraining,RegionE,RegionE,1424,1424,1427.7833333333333,0.0,42.0,227.0,0.16,5.0,150.0,2406.0,False
31546,BatchInference,RegionB,RegionE,1427,1427,1427.7666666666667,0.0,8.0,46.0,0.1,74.0,80.0,2406.0,True
33891,BatchInference,RegionE,RegionE,1421,1421,1427.4833333333333,0.0,10.0,389.0,0.1,5.0,80.0,2406.0,False
37412,BatchInference,RegionD,RegionE,1425,1425,1427.4666666666667,0.0,19.0,148.0,0.1,22.0,80.0,2406.0,True
24862,AITraining,RegionD,RegionE,1424,1424,1427.45,0.0,39.0,207.0,0.16,22.0,150.0,2406.0,True
27656,BatchInference,RegionB,RegionE,1422,1422,1427.3666666666666,0.0,21.0,322.0,0.1,74.0,80.0,2406.0,True
25662,BatchInference,RegionB,RegionE,1422,1422,1427.3666666666666,0.0,15.0,322.0,0.1,74.0,80.0,2406.0,True
23518,AITraining,RegionD,RegionE,1424,1424,1427.2666666666667,0.0,84.0,196.0,0.16,22.0,150.0,2406.0,True
1016,AITraining,RegionA,RegionE,1423,1423,1427.2333333333333,0.0,124.0,254.0,0.16,78.0,150.0,2406.0,True
29532,BatchInference,RegionB,RegionE,1422,1423,1428.0833333333333,1.0,11.0,305.0,0.1,74.0,80.0,2406.0,True
10766,AITraining,RegionD,RegionE,1421,1421,1427.0333333333333,0.0,127.0,362.0,0.16,22.0,150.0,2406.0,True
39787,BatchInference,RegionD,RegionE,1425,1425,1427.0333333333333,0.0,12.0,122.0,0.1,22.0,80.0,2406.0,True
5677,AITraining,RegionE,RegionF,1422,1423,1427.6666666666667,1.0,59.0,280.0,0.16,18.0,150.0,2406.0,True
33016,BatchInference,RegionC,RegionE,1424,1424,1426.2833333333333,0.0,14.0,137.0,0.1,70.0,80.0,2406.0,True
35701,AITraining,RegionE,RegionF,1421,1423,1428.2666666666667,2.0,32.0,316.0,0.16,18.0,150.0,2406.0,True
2854,BatchInference,RegionB,RegionE,1422,1422,1426.2,0.0,8.0,252.0,0.1,74.0,80.0,2406.0,True
38808,AITraining,RegionD,RegionF,1423,1425,1428.1333333333334,2.0,59.0,188.0,0.16,25.0,150.0,2406.0,True
26425,BatchInference,RegionD,RegionF,1423,1425,1428.1333333333334,2.0,18.0,188.0,0.1,25.0,80.0,2406.0,True
46530,AITraining,RegionE,RegionE,1425,1427,1428.0,2.0,104.0,60.0,0.16,5.0,150.0,2406.0,False
2945,AITraining,RegionB,RegionE,1422,1422,1425.7333333333333,0.0,121.0,224.0,0.16,74.0,150.0,2406.0,True
26225,AITraining,RegionC,RegionE,1425,1425,1425.65,0.0,68.0,39.0,0.16,70.0,150.0,2406.0,True
33471,AITraining,RegionF,RegionE,1419,1419,1425.45,0.0,74.0,387.0,0.16,18.0,150.0,2406.0,True
12212,AITraining,RegionF,RegionE,1423,1423,1425.4,0.0,18.0,144.0,0.16,18.0,150.0,2406.0,True
5715,AITraining,RegionD,RegionF,1423,1425,1427.3833333333334,2.0,98.0,143.0,0.16,25.0,150.0,2406.0,True
20537,AITraining,RegionF,RegionF,1423,1425,1427.3833333333334,2.0,80.0,143.0,0.16,5.0,150.0,2406.0,False
33254,BatchInference,RegionD,RegionE,1423,1423,1425.3833333333334,0.0,14.0,143.0,0.1,22.0,80.0,2406.0,True
11776,AITraining,RegionD,RegionE,1424,1424,1425.1166666666666,0.0,45.0,67.0,0.16,22.0,150.0,2406.0,True
45844,AITraining,RegionA,RegionF,1420,1422,1427.0833333333333,2.0,42.0,305.0,0.16,82.0,150.0,2406.0,True
49624,BatchInference,RegionB,RegionE,1424,1432,1433.0166666666667,8.0,6.0,61.0,0.1,74.0,80.0,2406.0,True
42507,BatchInference,RegionB,RegionE,1422,1423,1425.9333333333334,1.0,4.0,176.0,0.1,74.0,80.0,2406.0,True
24787,AITraining,RegionF,RegionE,1424,1436,1436.9,12.0,74.0,54.0,0.16,18.0,150.0,2406.0,True
19032,BatchInference,RegionD,RegionE,1420,1421,1425.7833333333333,1.0,9.0,287.0,0.1,22.0,80.0,2406.0,True
1817,AITraining,RegionC,RegionF,1418,1421,1427.6,3.0,30.0,396.0,0.16,76.0,150.0,2406.0,True
18109,BatchInference,RegionE,RegionF,1418,1421,1427.5166666666667,3.0,23.0,391.0,0.1,18.0,80.0,2406.0,True
11870,BatchInference,RegionD,RegionE,1422,1422,1424.4333333333334,0.0,20.0,146.0,0.1,22.0,80.0,2406.0,True
27501,AITraining,RegionE,RegionF,1418,1421,1427.2833333333333,3.0,107.0,377.0,0.16,18.0,150.0,2406.0,True
35357,AITraining,RegionD,RegionE,1420,1420,1424.0333333333333,0.0,59.0,242.0,0.16,22.0,150.0,2406.0,True
28637,AITraining,RegionF,RegionE,1419,1419,1423.9833333333333,0.0,86.0,299.0,0.16,18.0,150.0,2406.0,True
46321,AITraining,RegionF,RegionE,1423,1425,1425.8166666666666,2.0,34.0,49.0,0.16,18.0,150.0,2406.0,True
34833,AITraining,RegionD,RegionF,1421,1425,1427.7833333333333,4.0,81.0,167.0,0.16,25.0,150.0,2406.0,True
28170,BatchInference,RegionD,RegionE,1423,1427,1427.7833333333333,4.0,18.0,47.0,0.1,22.0,80.0,2406.0,True
37529,BatchInference,RegionC,RegionE,1422,1422,1423.5333333333333,0.0,16.0,92.0,0.1,70.0,80.0,2406.0,True
30178,AITraining,RegionF,RegionE,1423,1432,1432.5333333333333,9.0,22.0,32.0,0.16,18.0,150.0,2406.0,True
43310,BatchInference,RegionD,RegionE,1420,1420,1423.4833333333333,0.0,9.0,209.0,0.1,22.0,80.0,2406.0,True
48616,AITraining,RegionE,RegionE,1423,1425,1425.4666666666667,2.0,60.0,28.0,0.16,5.0,150.0,2406.0,False
21257,AITraining,RegionF,RegionF,1418,1422,1427.25,4.0,34.0,315.0,0.16,5.0,150.0,2406.0,False
8654,BatchInference,RegionC,RegionE,1420,1420,1423.2,0.0,7.0,192.0,0.1,70.0,80.0,2406.0,True
35882,BatchInference,RegionB,RegionE,1417,1417,1423.1166666666666,0.0,23.0,367.0,0.1,74.0,80.0,2406.0,True
31033,AITraining,RegionC,RegionE,1418,1418,1423.0666666666666,0.0,69.0,304.0,0.16,70.0,150.0,2406.0,True
10064,BatchInference,RegionB,RegionE,1420,1420,1422.9,0.0,4.0,174.0,0.1,74.0,80.0,2406.0,True
17702,AITraining,RegionF,RegionE,1417,1417,1422.8166666666666,0.0,19.0,349.0,0.16,18.0,150.0,2406.0,True
34120,BatchInference,RegionD,RegionE,1418,1418,1422.8166666666666,0.0,11.0,289.0,0.1,22.0,80.0,2406.0,True
19832,BatchInference,RegionC,RegionE,1420,1420,1422.6833333333334,0.0,13.0,161.0,0.1,70.0,80.0,2406.0,True
23750,AITraining,RegionF,RegionE,1420,1420,1422.6333333333334,0.0,95.0,158.0,0.16,18.0,150.0,2406.0,True
17546,AITraining,RegionA,RegionE,1420,1420,1422.6166666666666,0.0,44.0,157.0,0.16,78.0,150.0,2406.0,True
32011,AITraining,RegionD,RegionE,1420,1420,1422.55,0.0,67.0,153.0,0.16,22.0,150.0,2406.0,True
18815,BatchInference,RegionC,RegionE,1421,1421,1422.4833333333333,0.0,9.0,89.0,0.1,70.0,80.0,2406.0,True
10808,BatchInference,RegionE,RegionE,1416,1416,1422.3,0.0,13.0,378.0,0.1,5.0,80.0,2406.0,False
29429,BatchInference,RegionD,RegionE,1418,1418,1422.2833333333333,0.0,23.0,257.0,0.1,22.0,80.0,2406.0,True
40887,AITraining,RegionD,RegionE,1417,1417,1422.1833333333334,0.0,102.0,311.0,0.16,22.0,150.0,2406.0,True
1444,AITraining,RegionD,RegionE,1416,1416,1422.1833333333334,0.0,23.0,371.0,0.16,22.0,150.0,2406.0,True
35388,AITraining,RegionA,RegionE,1416,1416,1422.1166666666666,0.0,85.0,367.0,0.16,78.0,150.0,2406.0,True
23867,AITraining,RegionE,RegionF,1416,1420,1426.0833333333333,4.0,111.0,365.0,0.16,18.0,150.0,2406.0,True
13869,BatchInference,RegionC,RegionF,1418,1424,1427.9833333333333,6.0,23.0,239.0,0.1,76.0,80.0,2406.0,True
6367,AITraining,RegionF,RegionF,1421,1430,1430.7833333333333,9.0,109.0,47.0,0.16,5.0,150.0,2406.0,False
22363,AITraining,RegionD,RegionF,1420,1433,1434.7166666666667,13.0,53.0,103.0,0.16,25.0,150.0,2406.0,True
31042,AITraining,RegionD,RegionE,1418,1419,1422.6333333333334,1.0,17.0,218.0,0.16,22.0,150.0,2406.0,True
22939,AITraining,RegionD,RegionF,1419,1422,1424.5166666666667,3.0,77.0,151.0,0.16,25.0,150.0,2406.0,True
13862,AITraining,RegionD,RegionE,1421,1422,1422.35,1.0,52.0,21.0,0.16,22.0,150.0,2406.0,True
48607,BatchInference,RegionB,RegionE,1418,1418,1421.25,0.0,8.0,195.0,0.1,74.0,80.0,2406.0,True
40179,BatchInference,RegionC,RegionE,1421,1429,1429.2166666666667,8.0,9.0,13.0,0.1,70.0,80.0,2406.0,True
24204,AITraining,RegionA,RegionF,1418,1422,1425.1833333333334,4.0,113.0,191.0,0.16,82.0,150.0,2406.0,True
26821,AITraining,RegionF,RegionF,1418,1422,1425.1833333333334,4.0,20.0,191.0,0.16,5.0,150.0,2406.0,False
7084,AITraining,RegionB,RegionF,1417,1420,1424.15,3.0,56.0,249.0,0.16,79.0,150.0,2406.0,True
41051,BatchInference,RegionB,RegionE,1416,1416,1421.1333333333334,0.0,8.0,308.0,0.1,74.0,80.0,2406.0,True
26435,AITraining,RegionC,RegionF,1418,1422,1425.0166666666667,4.0,36.0,181.0,0.16,76.0,150.0,2406.0,True
41169,AITraining,RegionD,RegionF,1420,1666,1666.9166666666667,246.0,37.0,55.0,0.16,25.0,150.0,2406.0,True
49986,BatchInference,RegionC,RegionE,1418,1418,1420.9,0.0,13.0,174.0,0.1,70.0,80.0,2406.0,True
40756,BatchInference,RegionB,RegionE,1418,1418,1420.8666666666666,0.0,21.0,172.0,0.1,74.0,80.0,2406.0,True
22723,BatchInference,RegionB,RegionE,1419,1419,1420.85,0.0,20.0,111.0,0.1,74.0,80.0,2406.0,True
44675,AITraining,RegionF,RegionF,1417,1421,1424.8166666666666,4.0,102.0,229.0,0.16,5.0,150.0,2406.0,False
12289,AITraining,RegionE,RegionF,1419,1434,1435.75,15.0,75.0,105.0,0.16,18.0,150.0,2406.0,True
31169,BatchInference,RegionE,RegionF,1417,1420,1423.4666666666667,3.0,8.0,208.0,0.1,18.0,80.0,2406.0,True
28396,AITraining,RegionB,RegionF,1415,1417,1422.2833333333333,2.0,19.0,317.0,0.16,79.0,150.0,2406.0,True
25130,AITraining,RegionD,RegionF,1415,1417,1422.2666666666667,2.0,33.0,316.0,0.16,25.0,150.0,2406.0,True
45141,AITraining,RegionF,RegionF,1414,1416,1422.2333333333333,2.0,28.0,374.0,0.16,5.0,150.0,2406.0,False
23677,BatchInference,RegionD,RegionE,1416,1416,1420.0333333333333,0.0,16.0,242.0,0.1,22.0,80.0,2406.0,True
23773,AITraining,RegionD,RegionE,1414,1414,1419.75,0.0,89.0,345.0,0.16,22.0,150.0,2406.0,True
2367,AITraining,RegionF,RegionE,1414,1414,1419.5666666666666,0.0,99.0,334.0,0.16,18.0,150.0,2406.0,True
29854,BatchInference,RegionB,RegionE,1419,1432,1432.5333333333333,13.0,11.0,32.0,0.1,74.0,80.0,2406.0,True
17172,AITraining,RegionF,RegionE,1413,1413,1419.5166666666667,0.0,51.0,391.0,0.16,18.0,150.0,2406.0,True
19742,AITraining,RegionF,RegionE,1414,1414,1419.5,0.0,102.0,330.0,0.16,18.0,150.0,2406.0,True
15959,AITraining,RegionB,RegionE,1418,1418,1419.45,0.0,90.0,87.0,0.16,74.0,150.0,2406.0,True
15286,BatchInference,RegionC,RegionE,1414,1414,1419.0166666666667,0.0,14.0,301.0,0.1,70.0,80.0,2406.0,True
24498,BatchInference,RegionE,RegionE,1413,1413,1418.9333333333334,0.0,10.0,356.0,0.1,5.0,80.0,2406.0,False
22749,BatchInference,RegionB,RegionE,1414,1414,1418.6833333333334,0.0,14.0,281.0,0.1,74.0,80.0,2406.0,True
1075,AITraining,RegionA,RegionE,1414,1414,1418.6166666666666,0.0,66.0,277.0,0.16,78.0,150.0,2406.0,True
30100,AITraining,RegionF,RegionE,1413,1413,1418.55,0.0,109.0,333.0,0.16,18.0,150.0,2406.0,True
8388,BatchInference,RegionE,RegionE,1412,1412,1418.3333333333333,0.0,15.0,380.0,0.1,5.0,80.0,2406.0,False
31668,AITraining,RegionF,RegionE,1418,1419,1419.25,1.0,122.0,15.0,0.16,18.0,150.0,2406.0,True
42218,AITraining,RegionD,RegionF,1414,1418,1422.0833333333333,4.0,91.0,245.0,0.16,25.0,150.0,2406.0,True
11539,BatchInference,RegionB,RegionE,1416,1416,1418.0,0.0,13.0,120.0,0.1,74.0,80.0,2406.0,True
9773,AITraining,RegionA,RegionE,1416,1416,1417.8166666666666,0.0,64.0,109.0,0.16,78.0,150.0,2406.0,True
20008,AITraining,RegionD,RegionE,1417,1419,1419.6833333333334,2.0,116.0,41.0,0.16,22.0,150.0,2406.0,True
29919,BatchInference,RegionB,RegionE,1415,1415,1417.6333333333334,0.0,11.0,158.0,0.1,74.0,80.0,2406.0,True
2293,BatchInference,RegionD,RegionE,1416,1416,1417.4166666666667,0.0,22.0,85.0,0.1,22.0,80.0,2406.0,True
28906,BatchInference,RegionE,RegionE,1411,1411,1417.25,0.0,7.0,375.0,0.1,5.0,80.0,2406.0,False
22820,AITraining,RegionA,RegionE,1416,1416,1417.1666666666667,0.0,20.0,70.0,0.16,78.0,150.0,2406.0,True
15723,AITraining,RegionB,RegionE,1411,1411,1417.1,0.0,83.0,366.0,0.16,74.0,150.0,2406.0,True
47668,AITraining,RegionC,RegionE,1415,1415,1416.8,0.0,75.0,108.0,0.16,70.0,150.0,2406.0,True
15327,BatchInference,RegionD,RegionE,1412,1412,1416.7333333333333,0.0,14.0,284.0,0.1,22.0,80.0,2406.0,True
21648,BatchInference,RegionB,RegionF,1411,2108,2113.6,697.0,4.0,336.0,0.1,79.0,80.0,2406.0,True
591,BatchInference,RegionB,RegionE,1415,1417,1418.5,2.0,8.0,90.0,0.1,74.0,80.0,2406.0,True
4116,BatchInference,RegionD,RegionF,1413,1419,1422.4,6.0,9.0,204.0,0.1,25.0,80.0,2406.0,True
39383,AITraining,RegionB,RegionF,1415,1866,1867.3,451.0,64.0,78.0,0.16,79.0,150.0,2406.0,True
33736,AITraining,RegionD,RegionE,1415,1415,1416.05,0.0,40.0,63.0,0.16,22.0,150.0,2406.0,True
9402,BatchInference,RegionC,RegionE,1410,1410,1415.9666666666667,0.0,22.0,358.0,0.1,70.0,80.0,2406.0,True
9978,AITraining,RegionD,RegionE,1412,1412,1415.9666666666667,0.0,27.0,238.0,0.16,22.0,150.0,2406.0,True
35017,BatchInference,RegionC,RegionE,1415,1422,1422.9166666666667,7.0,11.0,55.0,0.1,70.0,80.0,2406.0,True
35825,BatchInference,RegionD,RegionE,1411,1411,1415.8,0.0,17.0,288.0,0.1,22.0,80.0,2406.0,True
38932,AITraining,RegionD,RegionE,1410,1410,1415.65,0.0,83.0,339.0,0.16,22.0,150.0,2406.0,True
25742,AITraining,RegionD,RegionE,1415,1419,1419.6166666666666,4.0,29.0,37.0,0.16,22.0,150.0,2406.0,True
46029,BatchInference,RegionB,RegionE,1415,1415,1415.6,0.0,18.0,36.0,0.1,74.0,80.0,2406.0,True
36623,BatchInference,RegionB,RegionE,1414,1414,1415.5,0.0,10.0,90.0,0.1,74.0,80.0,2406.0,True
23883,AITraining,RegionB,RegionE,1410,1410,1415.4666666666667,0.0,27.0,328.0,0.16,74.0,150.0,2406.0,True
43905,BatchInference,RegionC,RegionE,1410,1410,1415.4666666666667,0.0,14.0,328.0,0.1,70.0,80.0,2406.0,True
41099,AITraining,RegionE,RegionE,1412,1412,1415.45,0.0,105.0,207.0,0.16,5.0,150.0,2406.0,False
26055,AITraining,RegionD,RegionE,1410,1410,1415.4333333333334,0.0,21.0,326.0,0.16,22.0,150.0,2406.0,True
33126,AITraining,RegionD,RegionF,1412,1412,1415.3666666666666,0.0,42.0,202.0,0.16,25.0,150.0,2406.0,True
15387,BatchInference,RegionE,RegionF,1413,1420,1422.3166666666666,7.0,14.0,139.0,0.1,18.0,80.0,2406.0,True
11087,BatchInference,RegionB,RegionE,1411,1411,1415.2,0.0,5.0,252.0,0.1,74.0,80.0,2406.0,True
44225,BatchInference,RegionB,RegionF,1410,1410,1415.1166666666666,0.0,22.0,307.0,0.1,79.0,80.0,2406.0,True
38009,BatchInference,RegionD,RegionF,1412,1420,1423.05,8.0,21.0,183.0,0.1,25.0,80.0,2406.0,True
34327,AITraining,RegionD,RegionF,1411,1411,1415.0333333333333,0.0,99.0,242.0,0.16,25.0,150.0,2406.0,True
3905,BatchInference,RegionC,RegionF,1412,1420,1423.0333333333333,8.0,23.0,182.0,0.1,76.0,80.0,2406.0,True
37240,AITraining,RegionD,RegionF,1412,1412,1415.0166666666667,0.0,97.0,181.0,0.16,25.0,150.0,2406.0,True
4565,AITraining,RegionB,RegionF,1414,1742,1743.0166666666667,328.0,59.0,61.0,0.16,79.0,150.0,2406.0,True
2102,BatchInference,RegionD,RegionF,1410,1410,1414.8833333333334,0.0,23.0,293.0,0.1,25.0,80.0,2406.0,True
3091,BatchInference,RegionB,RegionF,1411,1411,1414.75,0.0,20.0,225.0,0.1,79.0,80.0,2406.0,True
3546,AITraining,RegionE,RegionF,1413,1420,1421.65,7.0,93.0,99.0,0.16,18.0,150.0,2406.0,True
10406,AITraining,RegionE,RegionF,1414,1424,1424.5833333333333,10.0,98.0,35.0,0.16,18.0,150.0,2406.0,True
41180,AITraining,RegionA,RegionF,1408,1408,1414.5,0.0,58.0,390.0,0.16,82.0,150.0,2406.0,True
7365,AITraining,RegionF,RegionE,1414,2111,2111.4333333333334,697.0,69.0,26.0,0.16,18.0,150.0,2406.0,True
5545,AITraining,RegionD,RegionF,1413,1413,1414.3333333333333,0.0,92.0,80.0,0.16,25.0,150.0,2406.0,True
10248,BatchInference,RegionC,RegionE,1413,1413,1414.3333333333333,0.0,6.0,80.0,0.1,70.0,80.0,2406.0,True
16586,BatchInference,RegionD,RegionE,1413,1413,1414.3333333333333,0.0,4.0,80.0,0.1,22.0,80.0,2406.0,True
42201,AITraining,RegionE,RegionF,1412,1412,1414.2,0.0,72.0,132.0,0.16,18.0,150.0,2406.0,True
33537,BatchInference,RegionE,RegionE,1414,1455,1455.1666666666667,41.0,16.0,10.0,0.1,5.0,80.0,2406.0,False
3454,BatchInference,RegionD,RegionE,1410,1410,1414.1166666666666,0.0,5.0,247.0,0.1,22.0,80.0,2406.0,True
46152,AITraining,RegionF,RegionE,1412,1412,1414.0166666666667,0.0,97.0,121.0,0.16,18.0,150.0,2406.0,True
2576,BatchInference,RegionE,RegionE,1413,1413,1413.8833333333334,0.0,22.0,53.0,0.1,5.0,80.0,2406.0,False
47140,BatchInference,RegionD,RegionE,1413,1422,1422.8166666666666,9.0,10.0,49.0,0.1,22.0,80.0,2406.0,True
19826,BatchInference,RegionD,RegionE,1408,1408,1413.8,0.0,17.0,348.0,0.1,22.0,80.0,2406.0,True
39329,AITraining,RegionF,RegionE,1411,1411,1413.55,0.0,64.0,153.0,0.16,18.0,150.0,2406.0,True
4483,BatchInference,RegionD,RegionE,1408,1408,1413.3833333333334,0.0,4.0,323.0,0.1,22.0,80.0,2406.0,True
27624,AITraining,RegionD,RegionE,1412,1412,1413.3666666666666,0.0,72.0,82.0,0.16,22.0,150.0,2406.0,True
9900,BatchInference,RegionB,RegionE,1411,1411,1413.2166666666667,0.0,5.0,133.0,0.1,74.0,80.0,2406.0,True
2660,AITraining,RegionE,RegionE,1410,1410,1413.1666666666667,0.0,92.0,190.0,0.16,5.0,150.0,2406.0,False
37882,AITraining,RegionD,RegionE,1409,1409,1413.1333333333334,0.0,83.0,248.0,0.16,22.0,150.0,2406.0,True
47088,AITraining,RegionE,RegionE,1412,1412,1412.9,0.0,103.0,54.0,0.16,5.0,150.0,2406.0,False
24959,AITraining,RegionC,RegionE,1409,1409,1412.6666666666667,0.0,36.0,220.0,0.16,70.0,150.0,2406.0,True
28053,BatchInference,RegionE,RegionF,1409,1409,1412.65,0.0,19.0,219.0,0.1,18.0,80.0,2406.0,True
5065,BatchInference,RegionB,RegionE,1407,1407,1412.45,0.0,9.0,327.0,0.1,74.0,80.0,2406.0,True
33105,AITraining,RegionF,RegionF,1407,1407,1412.3333333333333,0.0,25.0,320.0,0.16,5.0,150.0,2406.0,False
6735,AITraining,RegionF,RegionF,1409,1409,1412.1166666666666,0.0,110.0,187.0,0.16,5.0,150.0,2406.0,False
42543,AITraining,RegionF,RegionE,1407,1407,1412.1166666666666,0.0,53.0,307.0,0.16,18.0,150.0,2406.0,True
18626,BatchInference,RegionD,RegionE,1406,1406,1412.0666666666666,0.0,15.0,364.0,0.1,22.0,80.0,2406.0,True
47528,AITraining,RegionF,RegionF,1409,1409,1412.0333333333333,0.0,50.0,182.0,0.16,5.0,150.0,2406.0,False
45198,BatchInference,RegionD,RegionE,1407,1407,1412.0166666666667,0.0,18.0,301.0,0.1,22.0,80.0,2406.0,True
23154,AITraining,RegionF,RegionE,1409,1409,1411.9666666666667,0.0,87.0,178.0,0.16,18.0,150.0,2406.0,True
26860,AITraining,RegionF,RegionE,1410,1410,1411.7833333333333,0.0,120.0,107.0,0.16,18.0,150.0,2406.0,True
14954,BatchInference,RegionE,RegionE,1410,1410,1411.7833333333333,0.0,23.0,107.0,0.1,5.0,80.0,2406.0,False
26412,AITraining,RegionE,RegionE,1411,1411,1411.7166666666667,0.0,65.0,43.0,0.16,5.0,150.0,2406.0,False
11402,AITraining,RegionD,RegionE,1407,1407,1411.7,0.0,68.0,282.0,0.16,22.0,150.0,2406.0,True
15811,BatchInference,RegionC,RegionE,1406,1406,1411.7,0.0,4.0,342.0,0.1,70.0,80.0,2406.0,True
16783,BatchInference,RegionD,RegionE,1411,1411,1411.65,0.0,23.0,39.0,0.1,22.0,80.0,2406.0,True
22934,BatchInference,RegionC,RegionE,1405,1405,1411.55,0.0,22.0,393.0,0.1,70.0,80.0,2406.0,True
49244,BatchInference,RegionB,RegionE,1410,1410,1411.45,0.0,8.0,87.0,0.1,74.0,80.0,2406.0,True
5286,AITraining,RegionF,RegionF,1405,1405,1411.3833333333334,0.0,32.0,383.0,0.16,5.0,150.0,2406.0,False
11910,AITraining,RegionF,RegionF,1405,1405,1411.3666666666666,0.0,89.0,382.0,0.16,5.0,150.0,2406.0,False
43022,BatchInference,RegionE,RegionE,1406,1406,1411.3166666666666,0.0,13.0,319.0,0.1,5.0,80.0,2406.0,False
7917,AITraining,RegionB,RegionF,1409,1409,1411.1833333333334,0.0,83.0,131.0,0.16,79.0,150.0,2406.0,True
37719,BatchInference,RegionB,RegionF,1409,1696,1698.1166666666666,287.0,7.0,127.0,0.1,79.0,80.0,2406.0,True
22382,BatchInference,RegionB,RegionE,1406,1406,1410.95,0.0,10.0,297.0,0.1,74.0,80.0,2406.0,True
26653,BatchInference,RegionB,RegionE,1409,1409,1410.9166666666667,0.0,23.0,115.0,0.1,74.0,80.0,2406.0,True
30893,BatchInference,RegionE,RegionE,1409,1409,1410.8333333333333,0.0,21.0,110.0,0.1,5.0,80.0,2406.0,False
48317,AITraining,RegionB,RegionE,1406,1406,1410.6833333333334,0.0,70.0,281.0,0.16,74.0,150.0,2406.0,True
36912,AITraining,RegionD,RegionE,1409,1409,1410.6833333333334,0.0,61.0,101.0,0.16,22.0,150.0,2406.0,True
22886,AITraining,RegionB,RegionE,1404,1404,1410.5166666666667,0.0,21.0,391.0,0.16,74.0,150.0,2406.0,True
23824,AITraining,RegionB,RegionE,1410,1413,1413.2833333333333,3.0,53.0,17.0,0.16,74.0,150.0,2406.0,True
