Hour,Region,TotalLoad_MW,AvailableRE_MW,GridPurchase_MW,GridSell_MW,UsedRE_MW,RE_Charge_MW,GridCharge_MW,Discharge_MW,Curtailment_MW,NetImport_MW,SOC_MWh
164,RegionF,441.42448290999994,382.6384,0.0,191.21391709000005,191.42448290999994,0.0,0.0,250.0,0.0,-191.21391709000005,353.81720430107526
165,RegionF,441.73563291000005,369.5596,0.0,177.82396708999994,191.73563291000005,0.0,0.0,250.0,0.0,-177.82396708999994,85.0
166,RegionF,443.6093066666667,395.67780000000005,47.93150666666668,0.0,395.67780000000005,0.0,0.0,-0.0,0.0,47.93150666666668,85.0
167,RegionF,406.8072466666667,411.216,0.0,4.408753333333323,406.8072466666667,0.0,0.0,0.0,0.0,-4.408753333333323,85.0
168,RegionF,457.60767,441.78150000000005,265.82616999999993,0.0,191.78150000000005,250.0,0.0,0.0,0.0,265.82616999999993,320.0
169,RegionF,467.5466895766667,488.66939999999994,228.87728957666678,0.0,238.66939999999994,250.0,0.0,0.0,0.0,228.87728957666678,555.0
170,RegionF,610.51948,542.1812,318.33828000000005,0.0,292.1812,250.0,0.0,0.0,0.0,318.33828000000005,790.0
171,RegionF,586.2650195766666,591.1516,25.09821347737584,0.0,561.1668060992909,29.984793900709224,0.0,0.0,0.0,25.09821347737584,818.1857062666667
172,RegionF,599.5526066666666,633.3976,0.0,0.0,599.5526066666666,33.84499333333338,0.0,0.0,0.0,0.0,850.0
173,RegionF,619.3028,568.5711,50.731700000000046,0.0,568.5711,0.0,0.0,0.0,0.0,50.731700000000046,850.0
174,RegionF,684.5494729100001,586.5799999999999,97.96947291000015,0.0,586.5799999999999,0.0,0.0,0.0,0.0,97.96947291000015,850.0
175,RegionF,673.50470709,571.8805,101.62420709000003,0.0,571.8805,0.0,0.0,-0.0,0.0,101.62420709000003,850.0
176,RegionF,663.5623,545.8505,117.71180000000004,0.0,545.8505,0.0,0.0,0.0,0.0,117.71180000000004,850.0
177,RegionF,665.9998529100001,524.6652,141.33465291000005,0.0,524.6652,0.0,0.0,0.0,0.0,141.33465291000005,850.0
178,RegionF,634.3438329100001,506.9021,127.44173291000004,0.0,506.9021,0.0,0.0,-0.0,0.0,127.44173291000004,850.0
179,RegionF,606.91395,488.2319,118.68205,0.0,488.2319,0.0,0.0,0.0,0.0,118.68205,850.0
180,RegionF,546.12116709,439.3,106.82116708999996,0.0,439.3,0.0,0.0,0.0,0.0,106.82116708999996,850.0
181,RegionF,553.5108737566667,440.7448,112.76607375666669,0.0,440.7448,0.0,0.0,-0.0,0.0,112.76607375666669,850.0
182,RegionF,503.13928666666664,419.6097,83.52958666666666,0.0,419.6097,0.0,0.0,-0.0,0.0,83.52958666666666,850.0
183,RegionF,463.70663333333334,406.3248,57.38183333333336,0.0,406.3248,0.0,0.0,-0.0,0.0,57.38183333333336,850.0
184,RegionF,405.30526000000003,388.6266,16.678660000000036,0.0,388.6266,0.0,0.0,-0.0,0.0,16.678660000000036,850.0
185,RegionF,429.3937733333333,370.0066,0.0,0.0,370.0066,0.0,0.0,59.387173333333294,0.0,0.0,786.14282437276
186,RegionF,461.80248042333335,376.75149999999996,0.0,0.0,376.75149999999996,0.0,0.0,85.05098042333339,0.0,0.0,694.690157250896
187,RegionF,447.56069957666665,383.6521,0.0,3.1032466666667062,380.54885333333334,0.0,0.0,67.01184624333334,0.0,-3.1032466666667062,622.6344086021505
188,RegionF,445.55706291,380.955,0.0,185.39793708999997,195.55706291,0.0,0.0,250.0,0.0,-185.39793708999997,353.81720430107526
189,RegionF,420.4318066666667,360.90250000000003,0.0,190.47069333333332,170.43180666666672,0.0,0.0,250.0,0.0,-190.47069333333332,85.0
190,RegionF,438.01961291000003,396.5221,41.49751291000001,0.0,396.5221,-0.0,0.0,0.0,0.0,41.49751291000001,85.0
191,RegionF,479.59221709,413.1495,66.44271709000003,0.0,413.1495,0.0,0.0,0.0,0.0,66.44271709000003,85.0
192,RegionF,529.6005837566667,451.99660000000006,327.6039837566666,0.0,201.99660000000006,250.0,0.0,0.0,0.0,327.6039837566666,320.0
193,RegionF,621.5744062433333,487.22849999999994,340.0,0.0,281.5744062433333,205.6540937566666,0.0,0.0,0.0,340.0,513.3148481312667
194,RegionF,636.0219266666668,531.9907,340.0,0.0,296.0219266666668,235.96877333333316,0.0,0.0,0.0,340.0,735.1254950645998
195,RegionF,685.36566,583.4554,224.11718014404275,0.0,461.24847985595727,122.20692014404275,0.0,0.0,0.0,224.11718014404275,850.0
196,RegionF,659.3607166666668,638.8871,20.47361666666677,0.0,638.8871,0.0,0.0,0.0,0.0,20.47361666666677,850.0
197,RegionF,685.0126,587.7517,97.26089999999999,0.0,587.7517,0.0,0.0,0.0,0.0,97.26089999999999,850.0
198,RegionF,645.98126709,554.8772,91.10406708999994,0.0,554.8772,0.0,0.0,0.0,0.0,91.10406708999994,850.0
199,RegionF,628.2897433333333,559.1332,69.15654333333327,0.0,559.1332,0.0,0.0,0.0,0.0,69.15654333333327,850.0
200,RegionF,685.72295291,555.2383,130.48465291000002,0.0,555.2383,0.0,0.0,0.0,0.0,130.48465291000002,850.0
201,RegionF,659.14439291,509.5979,149.54649290999998,0.0,509.5979,0.0,0.0,0.0,0.0,149.54649290999998,850.0
202,RegionF,657.0933433333333,490.8689,166.22444333333334,0.0,490.8689,0.0,0.0,-0.0,0.0,166.22444333333334,850.0
203,RegionF,646.0646633333333,465.7779,180.28676333333334,0.0,465.7779,0.0,0.0,0.0,0.0,180.28676333333334,850.0
204,RegionF,617.6230129099999,447.65549999999996,169.96751290999998,0.0,447.65549999999996,0.0,0.0,-0.0,0.0,169.96751290999998,850.0
205,RegionF,566.1985970899999,429.6921,136.50649708999993,0.0,429.6921,0.0,0.0,0.0,0.0,136.50649708999993,850.0
206,RegionF,538.9723366666666,427.831,111.14133666666658,0.0,427.831,0.0,0.0,-0.0,0.0,111.14133666666658,850.0
207,RegionF,494.37417000000005,409.0575,85.31667000000004,0.0,409.0575,0.0,0.0,0.0,0.0,85.31667000000004,850.0
208,RegionF,428.72787000000005,374.6443,54.083570000000066,0.0,374.6443,0.0,0.0,0.0,0.0,54.083570000000066,850.0
209,RegionF,422.63991291,375.3835,0.0,0.0,375.3835,0.0,0.0,47.256412909999995,0.0,0.0,799.1866527849462
210,RegionF,437.76730709000003,366.54060000000004,0.0,0.0,366.54060000000004,0.0,0.0,71.22670708999999,0.0,0.0,722.5987956989247
211,RegionF,472.70670000000007,386.5286,0.0,6.788779999999932,379.73982000000007,0.0,0.0,92.96688000000002,0.0,-6.788779999999932,622.6344086021505
212,RegionF,502.26087,384.5938,0.0,132.33292999999998,252.26087,0.0,0.0,250.0,0.0,-132.33292999999998,353.81720430107526
213,RegionF,443.93865999999997,357.35360000000003,0.0,163.41494000000006,193.93865999999997,0.0,0.0,250.0,0.0,-163.41494000000006,85.0
214,RegionF,433.96662000000003,399.3518,34.61482000000001,0.0,399.3518,-0.0,0.0,0.0,0.0,34.61482000000001,85.0
215,RegionF,430.50968000000006,417.1626,13.347080000000062,0.0,417.1626,-0.0,0.0,0.0,0.0,13.347080000000062,85.0
216,RegionF,424.62365291000003,441.76759999999996,0.0,0.0,424.62365291000003,17.143947089999926,0.0,0.0,0.0,0.0,101.11531026459993
217,RegionF,487.49584957666667,479.6284,7.867449576666672,0.0,479.6284,0.0,0.0,0.0,0.0,7.867449576666672,101.11531026459993
218,RegionF,584.1678262433334,530.905,53.26282624333339,0.0,530.905,0.0,0.0,0.0,0.0,53.26282624333339,101.11531026459993
219,RegionF,620.8522,585.9162,101.7104772340427,0.0,519.1417227659573,66.77447723404266,0.0,0.0,0.0,101.7104772340427,163.88331886460003
220,RegionF,662.7630462433334,639.4914,273.2716462433334,0.0,389.4914,250.0,0.0,0.0,0.0,273.2716462433334,398.8833188646
221,RegionF,684.29843709,574.2098,340.0,0.0,344.29843709,229.91136290999998,0.0,0.0,0.0,340.0,615.0
222,RegionF,638.5475337566667,568.2597000000001,320.2878337566666,0.0,318.25970000000007,250.0,0.0,0.0,0.0,320.2878337566666,850.0
223,RegionF,685.5946833333334,571.0472,0.0,0.0,571.0472,0.0,0.0,114.54748333333339,0.0,0.0,726.8306630824372
224,RegionF,663.34724709,550.1888,0.0,0.0,550.1888,0.0,0.0,113.15844708999998,0.0,0.0,605.1549135232975
225,RegionF,682.6580200000001,528.7103,130.2443494094115,0.0,528.7103,0.0,0.0,23.703370590588616,0.0,130.2443494094115,579.6674182646001
226,RegionF,609.5724837566667,486.3995,123.17298375666667,0.0,486.3995,0.0,0.0,0.0,0.0,123.17298375666667,579.6674182646001
227,RegionF,512.8738362433334,473.0873,39.78653624333333,0.0,473.0873,0.0,0.0,0.0,0.0,39.78653624333333,579.6674182646001
228,RegionF,382.0456337566666,439.442,0.0,0.0,382.0456337566666,57.39636624333343,0.0,0.0,0.0,0.0,633.6200025333335
229,RegionF,368.2635937566667,440.31759999999997,0.0,0.0,368.2635937566667,72.05400624333328,0.0,0.0,0.0,0.0,701.3507684020667
230,RegionF,353.27463,419.21029999999996,0.0,0.0,353.27463,65.93566999999996,0.0,0.0,0.0,0.0,763.3302982020666
231,RegionF,372.1375162433333,401.1182,0.0,0.0,372.1375162433333,28.98068375666668,0.0,0.0,0.0,0.0,790.5721409333333
232,RegionF,314.29367333333334,377.51480000000004,0.0,0.0,314.29367333333334,63.22112666666669,0.0,0.0,0.0,0.0,850.0
233,RegionF,359.98996709000005,368.3634,0.0,220.0,148.3634,0.0,0.0,211.62656709000004,0.0,-220.0,622.444551516129
234,RegionF,384.23934708999997,367.6512,0.0,220.0,147.65120000000002,0.0,0.0,236.58814708999995,0.0,-220.0,368.0486944301075
235,RegionF,339.6538795766666,373.2315,0.0,216.32196957666673,156.90953042333325,0.0,0.0,182.74434915333336,0.0,-216.32196957666673,171.54939426523293
236,RegionF,391.28827,379.56280000000004,0.0,0.0,379.56280000000004,0.0,0.0,11.725469999999973,0.0,0.0,158.94136200716844
237,RegionF,440.2031666666667,371.4377,0.0,0.0,371.4377,0.0,0.0,68.76546666666667,0.0,0.0,85.0
238,RegionF,449.3243066666667,393.0235,56.30080666666669,0.0,393.0235,0.0,0.0,0.0,0.0,56.30080666666669,85.0
239,RegionF,479.03553291000003,412.1993,66.83623291000004,0.0,412.1993,-0.0,0.0,0.0,0.0,66.83623291000004,85.0
240,RegionF,540.25715291,448.0879,92.16925290999995,0.0,448.0879,0.0,0.0,0.0,0.0,92.16925290999995,85.0
241,RegionF,526.0314604233333,487.12100000000004,38.91046042333329,0.0,487.12100000000004,0.0,0.0,0.0,0.0,38.91046042333329,85.0
242,RegionF,544.96716,530.7689,14.198260000000005,0.0,530.7689,0.0,0.0,0.0,0.0,14.198260000000005,85.0
243,RegionF,565.7240395766667,582.1133,75.25643929737589,0.0,490.46760027929076,91.64569972070922,0.0,0.0,0.0,75.25643929737589,171.14695773746666
244,RegionF,649.1761637566667,637.0292000000001,262.14696375666665,0.0,387.02920000000006,250.0,0.0,0.0,0.0,262.14696375666665,406.14695773746666
245,RegionF,683.7756195766666,577.7904,340.0,0.0,343.7756195766666,234.01478042333338,0.0,0.0,0.0,340.0,626.1208513354001
246,RegionF,685.29369291,583.463,340.0,0.0,345.29369291,238.16930708999996,0.0,0.0,0.0,340.0,850.0
247,RegionF,670.42114709,556.1218,114.29934708999997,0.0,556.1218,0.0,0.0,-0.0,0.0,114.29934708999997,850.0
248,RegionF,685.45413709,530.7019,154.75223709,0.0,530.7019,0.0,0.0,0.0,0.0,154.75223709,850.0
249,RegionF,680.67809,532.3614,148.31669,0.0,532.3614,0.0,0.0,0.0,0.0,148.31669,850.0
250,RegionF,581.1113595766667,478.9685,102.1428595766667,0.0,478.9685,0.0,0.0,0.0,0.0,102.1428595766667,850.0
251,RegionF,586.1447937566667,469.89279999999997,116.2519937566667,0.0,469.89279999999997,0.0,0.0,0.0,0.0,116.2519937566667,850.0
252,RegionF,520.0523000000001,446.58320000000003,73.46910000000003,0.0,446.58320000000003,0.0,0.0,0.0,0.0,73.46910000000003,850.0
253,RegionF,479.39706,420.9838,58.41326000000004,0.0,420.9838,0.0,0.0,0.0,0.0,58.41326000000004,850.0
254,RegionF,496.0167033333334,414.4624,81.5543033333334,0.0,414.4624,0.0,0.0,0.0,0.0,81.5543033333334,850.0
255,RegionF,476.79398291000007,397.3481,79.44588291000008,0.0,397.3481,0.0,0.0,0.0,0.0,79.44588291000008,850.0
256,RegionF,450.5667895766667,389.3447,61.22208957666669,0.0,389.3447,0.0,0.0,0.0,0.0,61.22208957666669,850.0
257,RegionF,464.7755495766667,378.6438,0.0,163.86825042333328,214.77554957666672,0.0,0.0,250.0,0.0,-163.86825042333328,581.1827956989248
258,RegionF,410.12872000000004,365.5915,0.0,144.34344290999996,221.24805709000003,0.0,0.0,188.88066291,0.0,-144.34344290999996,378.0853086989248
259,RegionF,443.8768533333334,381.1628,0.0,0.0,381.1628,0.0,0.0,62.71405333333337,0.0,0.0,310.65084274910396
260,RegionF,461.68691042333336,377.24890000000005,0.0,0.0,377.24890000000005,0.0,0.0,84.43801042333331,0.0,0.0,219.8572831541219
261,RegionF,496.98317333333335,371.5659,0.0,0.0,371.5659,0.0,0.0,125.41727333333336,0.0,0.0,85.0
262,RegionF,502.30616624333334,402.0304,100.27576624333335,0.0,402.0304,0.0,0.0,-0.0,0.0,100.27576624333335,85.0
263,RegionF,501.26095709000003,413.5931,87.66785709000004,0.0,413.5931,0.0,0.0,-0.0,0.0,87.66785709000004,85.0
264,RegionF,515.5920600000001,445.2817,70.31036000000006,0.0,445.2817,0.0,0.0,0.0,0.0,70.31036000000006,85.0
265,RegionF,625.0965395766667,491.70939999999996,133.38713957666675,0.0,491.70939999999996,0.0,0.0,0.0,0.0,133.38713957666675,85.0
266,RegionF,665.9410100000001,533.7907,132.1503100000001,0.0,533.7907,-0.0,0.0,0.0,0.0,132.1503100000001,85.0
267,RegionF,685.4562533333334,587.5916,188.33979347737605,0.0,497.1164598559574,90.47514014404263,0.0,0.0,0.0,188.33979347737605,170.04663173540007
268,RegionF,682.79137,639.5445,293.24687000000006,0.0,389.54449999999997,250.0,0.0,0.0,0.0,293.24687000000006,405.04663173540007
269,RegionF,685.46895291,568.8235999999999,340.0,0.0,345.46895291,223.35464708999996,0.0,0.0,0.0,340.0,615.0
270,RegionF,646.9468899999999,559.875,337.07188999999994,0.0,309.875,250.0,0.0,0.0,0.0,337.07188999999994,850.0
271,RegionF,654.9762537566667,563.3725,91.60375375666672,0.0,563.3725,0.0,0.0,-0.0,0.0,91.60375375666672,850.0
272,RegionF,616.3369262433333,541.4553000000001,74.88162624333324,0.0,541.4553000000001,0.0,0.0,0.0,0.0,74.88162624333324,850.0
273,RegionF,618.85703,522.5285,96.32853,0.0,522.5285,0.0,0.0,0.0,0.0,96.32853,850.0
274,RegionF,609.75070709,503.4828,106.26790709,0.0,503.4828,0.0,0.0,0.0,0.0,106.26790709,850.0
275,RegionF,562.9020995766667,480.8568,82.04529957666671,0.0,480.8568,0.0,0.0,0.0,0.0,82.04529957666671,850.0
276,RegionF,544.3728004233333,453.7205,90.65230042333326,0.0,453.7205,0.0,0.0,0.0,0.0,90.65230042333326,850.0
277,RegionF,540.42225291,429.9733,110.44895291,0.0,429.9733,0.0,0.0,0.0,0.0,110.44895291,850.0
278,RegionF,545.82017709,420.8587,124.96147709000002,0.0,420.8587,0.0,0.0,0.0,0.0,124.96147709000002,850.0
279,RegionF,505.43459999999993,405.78729999999996,99.64729999999997,0.0,405.78729999999996,0.0,0.0,0.0,0.0,99.64729999999997,850.0
280,RegionF,450.2912004233334,375.8567,74.43450042333342,0.0,375.8567,0.0,0.0,0.0,0.0,74.43450042333342,850.0
281,RegionF,414.13091291000006,380.2214,0.0,216.09048708999995,164.13091291000006,0.0,0.0,250.0,0.0,-216.09048708999995,581.1827956989248
282,RegionF,374.60555000000005,347.8352,0.0,103.67610000000005,244.15909999999994,0.0,0.0,130.4464500000001,0.0,-103.67610000000005,440.9177956989247
283,RegionF,442.7287733333333,380.8654,0.0,0.0,380.8654,0.0,0.0,61.8633733333333,0.0,0.0,374.39803942652327
284,RegionF,504.03294333333326,380.56129999999996,0.0,0.0,380.56129999999996,0.0,0.0,123.4716433333333,0.0,0.0,241.63283154121865
285,RegionF,517.0339333333334,371.3654,0.0,0.0,371.3654,0.0,0.0,145.66853333333336,0.0,0.0,85.0
286,RegionF,490.75001375666665,397.4204,93.32961375666667,0.0,397.4204,-0.0,0.0,0.0,0.0,93.32961375666667,85.0
287,RegionF,499.60657000000003,409.3102,90.29637000000002,0.0,409.3102,0.0,0.0,-0.0,0.0,90.29637000000002,85.0
288,RegionF,489.6946437566667,444.6466,45.04804375666674,0.0,444.6466,0.0,0.0,0.0,0.0,45.04804375666674,85.0
289,RegionF,503.9067895766667,489.45189999999997,264.45488957666674,0.0,239.45189999999997,250.0,0.0,0.0,0.0,264.45488957666674,320.0
290,RegionF,531.0632004233333,531.0581000000001,63.834887657375816,0.0,467.2283127659575,63.829787234042556,0.0,0.0,0.0,63.834887657375816,380.0
291,RegionF,639.98348,588.4194,301.56408,0.0,338.4194,250.0,0.0,0.0,0.0,301.56408,615.0
292,RegionF,574.54249709,639.9586,184.58389708999994,0.0,389.95860000000005,250.0,0.0,0.0,0.0,184.58389708999994,850.0
293,RegionF,590.84718,567.7066,23.14058,0.0,567.7066,0.0,0.0,0.0,0.0,23.14058,850.0
294,RegionF,600.06865,573.3249000000001,26.743749999999977,0.0,573.3249000000001,0.0,0.0,0.0,0.0,26.743749999999977,850.0
295,RegionF,614.4200729099999,554.1191,60.30097290999993,0.0,554.1191,0.0,0.0,0.0,0.0,60.30097290999993,850.0
296,RegionF,640.7454795766668,544.6628000000001,96.08267957666669,0.0,544.6628000000001,0.0,0.0,-0.0,0.0,96.08267957666669,850.0
297,RegionF,667.6627066666666,535.8533,131.80940666666663,0.0,535.8533,0.0,0.0,0.0,0.0,131.80940666666663,850.0
298,RegionF,660.9973233333333,505.9261,155.07122333333325,0.0,505.9261,0.0,0.0,-0.0,0.0,155.07122333333325,850.0
299,RegionF,591.5295933333333,474.1522,117.37739333333332,0.0,474.1522,0.0,0.0,-0.0,0.0,117.37739333333332,850.0
300,RegionF,561.5118733333334,454.4237,107.08817333333337,0.0,454.4237,0.0,0.0,-0.0,0.0,107.08817333333337,850.0
301,RegionF,478.2417829100001,425.0319,53.20988291000009,0.0,425.0319,0.0,0.0,-0.0,0.0,53.20988291000009,850.0
302,RegionF,497.51361,422.4806,75.03301000000005,0.0,422.4806,0.0,0.0,-0.0,0.0,75.03301000000005,850.0
303,RegionF,505.9641900000001,404.4146,101.54959000000008,0.0,404.4146,0.0,0.0,0.0,0.0,101.54959000000008,850.0
304,RegionF,429.21174,403.5813,25.63044000000002,0.0,403.5813,0.0,0.0,-0.0,0.0,25.63044000000002,850.0
305,RegionF,394.80871,387.2481,0.0,0.0,387.2481,0.0,0.0,7.560609999999997,0.0,0.0,841.870311827957
306,RegionF,294.22344000000004,362.3876,0.0,100.16140915333347,262.22619084666655,0.0,0.0,31.997249153333485,0.0,-100.16140915333347,807.4646675770608
307,RegionF,372.62054042333324,383.8388,0.0,220.0,163.8388,0.0,0.0,208.78174042333325,0.0,-220.0,582.9681724982079
308,RegionF,360.51490042333336,367.4045,0.0,220.0,147.40449999999998,0.0,0.0,213.11040042333337,0.0,-220.0,353.81720430107526
309,RegionF,488.6968466666667,373.2665,0.0,134.5696533333333,238.69684666666672,0.0,0.0,250.0,0.0,-134.5696533333333,85.0
310,RegionF,544.1662137566667,399.306,144.86021375666672,0.0,399.306,-0.0,0.0,0.0,0.0,144.86021375666672,85.0
311,RegionF,591.95716,418.4571,173.50006000000002,0.0,418.4571,0.0,0.0,0.0,0.0,173.50006000000002,85.0
312,RegionF,555.5318666666667,448.4433,340.0,0.0,215.5318666666667,232.91143333333332,0.0,0.0,0.0,340.0,303.9367473333333
313,RegionF,579.2038200000001,478.59430000000003,340.0,0.0,239.20382000000006,239.39047999999997,0.0,0.0,0.0,340.0,528.9637985333333
314,RegionF,566.02672291,529.499,286.52772290999997,0.0,279.499,250.0,0.0,0.0,0.0,286.52772290999997,763.9637985333333
315,RegionF,558.1971733333334,584.5149,27.75866681070935,0.0,530.438506522624,54.07639347737601,0.0,0.0,0.0,27.75866681070935,814.7956084020667
316,RegionF,598.9650195766667,636.4165,0.0,0.0,598.9650195766667,37.45148042333335,0.0,0.0,0.0,0.0,850.0
317,RegionF,685.4672604233333,580.0933,105.3739604233333,0.0,580.0933,0.0,0.0,0.0,0.0,105.3739604233333,850.0
318,RegionF,673.35654,562.3177000000001,111.03883999999994,0.0,562.3177000000001,0.0,0.0,0.0,0.0,111.03883999999994,850.0
319,RegionF,684.8094000000001,557.262,127.54740000000015,0.0,557.262,0.0,0.0,0.0,0.0,127.54740000000015,850.0
320,RegionF,644.6113600000001,529.7774,114.83396000000016,0.0,529.7774,0.0,0.0,-0.0,0.0,114.83396000000016,850.0
321,RegionF,661.4405533333334,533.4676999999999,127.97285333333343,0.0,533.4676999999999,0.0,0.0,0.0,0.0,127.97285333333343,850.0
322,RegionF,545.1983,472.5539,72.64440000000002,0.0,472.5539,0.0,0.0,-0.0,0.0,72.64440000000002,850.0
323,RegionF,526.3248304233333,451.8691,74.4557304233333,0.0,451.8691,0.0,0.0,0.0,0.0,74.4557304233333,850.0
324,RegionF,530.1670037566666,446.4941,83.67290375666664,0.0,446.4941,0.0,0.0,-0.0,0.0,83.67290375666664,850.0
325,RegionF,489.6984537566667,431.1432,58.55525375666673,0.0,431.1432,0.0,0.0,-0.0,0.0,58.55525375666673,850.0
326,RegionF,477.80024666666674,417.87620000000004,59.9240466666667,0.0,417.87620000000004,0.0,0.0,-0.0,0.0,59.9240466666667,850.0
327,RegionF,425.1828766666667,393.4409,29.218622048744773,0.0,393.4409,0.0,0.0,2.523354617921914,0.0,29.218622048744773,847.2867154646001
328,RegionF,380.38362709000006,383.2701,0.0,0.0,380.38362709000006,2.886472909999952,0.0,0.0,0.0,0.0,850.0
329,RegionF,350.69060291000005,373.91110000000003,0.0,23.22049708999998,350.69060291000005,0.0,0.0,0.0,0.0,-23.22049708999998,850.0
330,RegionF,405.3471695766667,379.9891,0.0,0.0,379.9891,0.0,0.0,25.358069576666708,0.0,0.0,822.7332585197132
331,RegionF,425.8047537566666,382.11699999999996,0.0,142.40417666666664,239.71282333333332,0.0,0.0,186.0919304233333,0.0,-142.40417666666664,622.6344086021505
332,RegionF,408.8824262433333,372.4547,0.0,213.57227375666668,158.88242624333333,0.0,0.0,250.0,0.0,-213.57227375666668,353.81720430107526
333,RegionF,405.22609709,363.6622,0.0,208.43610291,155.22609709,0.0,0.0,250.0,0.0,-208.43610291,85.0
334,RegionF,444.81115,395.0817,49.729449999999986,0.0,395.0817,0.0,0.0,0.0,0.0,49.729449999999986,85.0
335,RegionF,522.8242862433334,417.37469999999996,105.44958624333344,0.0,417.37469999999996,0.0,0.0,-0.0,0.0,105.44958624333344,85.0
336,RegionF,531.2266066666666,448.37899999999996,332.84760666666665,0.0,198.37899999999996,250.0,0.0,0.0,0.0,332.84760666666665,320.0
337,RegionF,505.47693291,483.45099999999996,272.02593291000005,0.0,233.45099999999996,250.0,0.0,0.0,0.0,272.02593291000005,555.0
338,RegionF,580.74983291,531.231,299.51883291,0.0,281.231,250.0,0.0,0.0,0.0,299.51883291,790.0
339,RegionF,640.1045533333333,587.4052,116.52914056737586,0.0,523.5754127659575,63.829787234042556,0.0,0.0,0.0,116.52914056737586,850.0
340,RegionF,654.7247937566667,638.6016999999999,16.123093756666776,0.0,638.6016999999999,0.0,0.0,0.0,0.0,16.123093756666776,850.0
341,RegionF,672.4768529099999,572.5649000000001,99.91195290999985,0.0,572.5649000000001,0.0,0.0,0.0,0.0,99.91195290999985,850.0
342,RegionF,672.11702,568.3196,103.79741999999999,0.0,568.3196,0.0,0.0,0.0,0.0,103.79741999999999,850.0
343,RegionF,666.26316709,571.7343000000001,94.52886708999995,0.0,571.7343000000001,0.0,0.0,-0.0,0.0,94.52886708999995,850.0
344,RegionF,643.29013709,546.6826,96.60753709000005,0.0,546.6826,0.0,0.0,-0.0,0.0,96.60753709000005,850.0
345,RegionF,637.8422604233334,531.2688,106.57346042333336,0.0,531.2688,0.0,0.0,-0.0,0.0,106.57346042333336,850.0
346,RegionF,571.7633133333334,488.1025,83.66081333333335,0.0,488.1025,0.0,0.0,0.0,0.0,83.66081333333335,850.0
347,RegionF,546.2481662433333,463.9769,82.27126624333334,0.0,463.9769,0.0,0.0,0.0,0.0,82.27126624333334,850.0
348,RegionF,575.0373733333333,460.921,114.11637333333334,0.0,460.921,0.0,0.0,0.0,0.0,114.11637333333334,850.0
349,RegionF,535.5907500000001,438.15049999999997,97.4402500000001,0.0,438.15049999999997,0.0,0.0,0.0,0.0,97.4402500000001,850.0
350,RegionF,497.51106957666667,423.5994,73.91166957666667,0.0,423.5994,0.0,0.0,0.0,0.0,73.91166957666667,850.0
351,RegionF,487.7841395766667,413.9307,73.85343957666669,0.0,413.9307,0.0,0.0,-0.0,0.0,73.85343957666669,850.0
352,RegionF,430.57275709000004,375.3598,55.21295709000003,0.0,375.3598,0.0,0.0,-0.0,0.0,55.21295709000003,850.0
353,RegionF,369.1644462433333,375.4098,0.0,58.17221417999989,317.2375858200001,0.0,0.0,51.92686042333319,0.0,-58.17221417999989,794.1646662114697
354,RegionF,337.47879291000004,381.38919999999996,0.0,220.0,161.38919999999996,0.0,0.0,176.08959291000008,0.0,-220.0,604.821017921147
355,RegionF,332.01059666666663,382.68399999999997,0.0,220.0,162.68399999999997,0.0,0.0,169.32659666666666,0.0,-220.0,422.74940860215065
356,RegionF,281.15344709000004,370.21119999999996,0.0,220.0,150.21119999999996,0.0,0.0,130.94224709000008,0.0,-220.0,281.9512934516129
357,RegionF,327.75440291,364.5897,0.0,220.0,144.5897,0.0,0.0,183.16470291000002,0.0,-220.0,85.0
358,RegionF,389.8891533333334,396.6327,0.0,6.743546666666589,389.8891533333334,-0.0,0.0,0.0,0.0,-6.743546666666589,85.0
359,RegionF,400.1274695766667,415.8598,0.0,15.73233042333328,400.1274695766667,0.0,0.0,0.0,0.0,-15.73233042333328,85.0
360,RegionF,336.43485291,445.6173,140.81755291000002,0.0,195.6173,250.0,0.0,0.0,0.0,140.81755291000002,320.0
361,RegionF,419.67107666666664,480.719,188.95207666666664,0.0,230.719,250.0,0.0,0.0,0.0,188.95207666666664,555.0
362,RegionF,517.2845466666668,527.8096,239.4749466666667,0.0,277.80960000000005,250.0,0.0,0.0,0.0,239.4749466666667,790.0
363,RegionF,570.5762870899999,577.1154,57.29067432404247,0.0,513.2856127659575,63.829787234042556,0.0,0.0,0.0,57.29067432404247,850.0
364,RegionF,684.4021533333333,643.6938,40.70835333333332,0.0,643.6938,0.0,0.0,0.0,0.0,40.70835333333332,850.0
365,RegionF,661.22634709,588.4327000000001,72.79364708999992,0.0,588.4327000000001,0.0,0.0,0.0,0.0,72.79364708999992,850.0
366,RegionF,684.0829604233334,580.8553999999999,103.22756042333344,0.0,580.8553999999999,0.0,0.0,0.0,0.0,103.22756042333344,850.0
367,RegionF,685.7771399999999,556.8673,128.90983999999992,0.0,556.8673,0.0,0.0,-0.0,0.0,128.90983999999992,850.0
368,RegionF,683.36117709,528.5399,154.82127708999997,0.0,528.5399,0.0,0.0,0.0,0.0,154.82127708999997,850.0
369,RegionF,676.8007804233334,508.5607,168.24008042333344,0.0,508.5607,0.0,0.0,0.0,0.0,168.24008042333344,850.0
370,RegionF,639.8768004233334,487.4092,152.4676004233334,0.0,487.4092,0.0,0.0,-0.0,0.0,152.4676004233334,850.0
